"registration_id";"fuel_id";"vehicle_model_id";"base_ym";"region_name";"registered_count"
859;17;5;"202001";"경기";0
860;17;5;"202001";"강원";0
861;17;5;"202001";"충북";0
862;17;5;"202001";"충남";0
863;17;5;"202001";"전북";0
864;17;5;"202001";"전남";0
865;17;5;"202001";"경북";0
866;17;5;"202001";"경남";0
867;17;5;"202001";"제주";0
868;17;11;"202001";"서울";0
869;17;11;"202001";"부산";0
870;17;11;"202001";"대구";0
871;17;11;"202001";"인천";0
872;17;11;"202001";"광주";0
873;17;11;"202001";"대전";0
874;17;11;"202001";"울산";0
875;17;11;"202001";"세종";0
876;17;11;"202001";"경기";0
877;17;11;"202001";"강원";0
878;17;11;"202001";"충북";0
879;17;11;"202001";"충남";0
880;17;11;"202001";"전북";0
881;17;11;"202001";"전남";0
882;17;11;"202001";"경북";0
883;17;11;"202001";"경남";0
884;17;11;"202001";"제주";0
885;16;3;"202001";"서울";0
886;16;3;"202001";"부산";0
887;16;3;"202001";"대구";0
888;16;3;"202001";"인천";0
889;16;3;"202001";"광주";0
890;16;3;"202001";"대전";0
891;16;3;"202001";"울산";0
892;16;3;"202001";"세종";0
893;16;3;"202001";"경기";0
894;16;3;"202001";"강원";0
895;16;3;"202001";"충북";0
896;16;3;"202001";"충남";0
897;16;3;"202001";"전북";0
898;16;3;"202001";"전남";0
899;16;3;"202001";"경북";0
900;16;3;"202001";"경남";0
901;16;3;"202001";"제주";0
902;16;6;"202001";"서울";0
903;16;6;"202001";"부산";0
904;16;6;"202001";"대구";0
905;16;6;"202001";"인천";0
906;16;6;"202001";"광주";0
907;16;6;"202001";"대전";0
908;16;6;"202001";"울산";0
909;16;6;"202001";"세종";0
910;16;6;"202001";"경기";0
911;16;6;"202001";"강원";0
912;16;6;"202001";"충북";0
913;16;6;"202001";"충남";0
914;16;6;"202001";"전북";0
915;16;6;"202001";"전남";0
916;16;6;"202001";"경북";0
917;16;6;"202001";"경남";0
918;16;6;"202001";"제주";0
919;16;5;"202001";"서울";0
920;16;5;"202001";"부산";0
921;16;5;"202001";"대구";0
922;16;5;"202001";"인천";0
923;16;5;"202001";"광주";0
924;16;5;"202001";"대전";0
925;16;5;"202001";"울산";0
926;16;5;"202001";"세종";0
927;16;5;"202001";"경기";0
928;16;5;"202001";"강원";0
929;16;5;"202001";"충북";0
930;16;5;"202001";"충남";0
931;16;5;"202001";"전북";0
932;16;5;"202001";"전남";0
933;16;5;"202001";"경북";0
934;16;5;"202001";"경남";0
935;16;5;"202001";"제주";0
936;16;11;"202001";"서울";0
937;16;11;"202001";"부산";0
938;16;11;"202001";"대구";0
939;16;11;"202001";"인천";0
940;16;11;"202001";"광주";0
941;16;11;"202001";"대전";0
942;16;11;"202001";"울산";0
943;16;11;"202001";"세종";0
944;16;11;"202001";"경기";0
945;16;11;"202001";"강원";0
946;16;11;"202001";"충북";0
947;16;11;"202001";"충남";0
948;16;11;"202001";"전북";0
949;16;11;"202001";"전남";0
950;16;11;"202001";"경북";0
951;16;11;"202001";"경남";0
952;16;11;"202001";"제주";0
953;2;3;"202001";"서울";601
954;2;3;"202001";"부산";547
955;2;3;"202001";"대구";5
956;2;3;"202001";"인천";242
957;2;3;"202001";"광주";488
958;2;3;"202001";"대전";206
959;2;3;"202001";"울산";1335
960;2;3;"202001";"세종";18
961;2;3;"202001";"경기";596
962;2;3;"202001";"강원";141
963;2;3;"202001";"충북";103
964;2;3;"202001";"충남";283
965;2;3;"202001";"전북";9
966;2;3;"202001";"전남";3
967;2;3;"202001";"경북";8
968;2;3;"202001";"경남";566
969;2;3;"202001";"제주";1
970;2;6;"202001";"서울";2
971;2;6;"202001";"부산";5
972;2;6;"202001";"대구";0
973;2;6;"202001";"인천";0
974;2;6;"202001";"광주";0
975;2;6;"202001";"대전";0
976;2;6;"202001";"울산";3
977;2;6;"202001";"세종";0
978;2;6;"202001";"경기";0
979;2;6;"202001";"강원";0
980;2;6;"202001";"충북";0
981;2;6;"202001";"충남";0
982;2;6;"202001";"전북";0
983;2;6;"202001";"전남";0
984;2;6;"202001";"경북";0
985;2;6;"202001";"경남";5
986;2;6;"202001";"제주";0
987;2;5;"202001";"서울";0
988;2;5;"202001";"부산";0
989;2;5;"202001";"대구";0
990;2;5;"202001";"인천";0
991;2;5;"202001";"광주";0
992;2;5;"202001";"대전";0
993;2;5;"202001";"울산";0
994;2;5;"202001";"세종";0
995;2;5;"202001";"경기";0
996;2;5;"202001";"강원";0
997;2;5;"202001";"충북";0
998;2;5;"202001";"충남";0
999;2;5;"202001";"전북";0
1000;2;5;"202001";"전남";0
1001;2;5;"202001";"경북";0
1002;2;5;"202001";"경남";0
1003;2;5;"202001";"제주";0
1004;2;11;"202001";"서울";0
1005;2;11;"202001";"부산";0
1006;2;11;"202001";"대구";0
1007;2;11;"202001";"인천";0
1008;2;11;"202001";"광주";0
1009;2;11;"202001";"대전";0
1010;2;11;"202001";"울산";0
1011;2;11;"202001";"세종";0
1012;2;11;"202001";"경기";0
1013;2;11;"202001";"강원";0
1014;2;11;"202001";"충북";0
1015;2;11;"202001";"충남";0
1016;2;11;"202001";"전북";0
1017;2;11;"202001";"전남";0
1018;2;11;"202001";"경북";0
1019;2;11;"202001";"경남";0
1020;2;11;"202001";"제주";0
1021;5;3;"202001";"서울";194
1022;5;3;"202001";"부산";33
1023;5;3;"202001";"대구";48
1024;5;3;"202001";"인천";7
1025;5;3;"202001";"광주";14
1026;5;3;"202001";"대전";1
1027;5;3;"202001";"울산";7
1028;5;3;"202001";"세종";1
1029;5;3;"202001";"경기";178
1030;5;3;"202001";"강원";3
1031;5;3;"202001";"충북";2
1032;5;3;"202001";"충남";1
1033;5;3;"202001";"전북";10
1034;5;3;"202001";"전남";7
1035;5;3;"202001";"경북";21
1036;5;3;"202001";"경남";6
1037;5;3;"202001";"제주";0
1038;5;6;"202001";"서울";1275
1039;5;6;"202001";"부산";444
1040;5;6;"202001";"대구";818
1041;5;6;"202001";"인천";639
1042;5;6;"202001";"광주";475
1043;5;6;"202001";"대전";504
1044;5;6;"202001";"울산";312
1045;5;6;"202001";"세종";258
1046;5;6;"202001";"경기";4615
1047;5;6;"202001";"강원";657
1048;5;6;"202001";"충북";695
1049;5;6;"202001";"충남";1078
1050;5;6;"202001";"전북";556
1051;5;6;"202001";"전남";520
1052;5;6;"202001";"경북";1122
1053;5;6;"202001";"경남";937
1054;5;6;"202001";"제주";123
1055;5;5;"202001";"서울";4275
1056;5;5;"202001";"부산";14563
1057;5;5;"202001";"대구";2558
1058;5;5;"202001";"인천";10917
1059;5;5;"202001";"광주";2616
1060;5;5;"202001";"대전";2410
1061;5;5;"202001";"울산";4300
1062;5;5;"202001";"세종";464
1063;5;5;"202001";"경기";17264
1064;5;5;"202001";"강원";2466
1065;5;5;"202001";"충북";4433
1066;5;5;"202001";"충남";6093
1067;5;5;"202001";"전북";3581
1068;5;5;"202001";"전남";7722
1069;5;5;"202001";"경북";7738
1070;5;5;"202001";"경남";6470
1071;5;5;"202001";"제주";561
1072;5;11;"202001";"서울";121
1073;5;11;"202001";"부산";37
1074;5;11;"202001";"대구";41
1075;5;11;"202001";"인천";89
1076;5;11;"202001";"광주";39
1077;5;11;"202001";"대전";33
1078;5;11;"202001";"울산";32
1079;5;11;"202001";"세종";6
1080;5;11;"202001";"경기";379
1081;5;11;"202001";"강원";79
1082;5;11;"202001";"충북";77
1083;5;11;"202001";"충남";116
1084;5;11;"202001";"전북";88
1085;5;11;"202001";"전남";150
1086;5;11;"202001";"경북";118
1087;5;11;"202001";"경남";112
1088;5;11;"202001";"제주";32
1089;6;3;"202007";"서울";1626729
1090;6;3;"202007";"부산";677589
1091;6;3;"202007";"대구";573001
1092;6;3;"202007";"인천";790146
1093;6;3;"202007";"광주";302009
1094;6;3;"202007";"대전";332324
1095;6;3;"202007";"울산";285545
1096;6;3;"202007";"세종";84022
1097;6;3;"202007";"경기";2857515
1098;6;3;"202007";"강원";341869
1099;6;3;"202007";"충북";376651
1100;6;3;"202007";"충남";493893
1101;6;3;"202007";"전북";383748
1102;6;3;"202007";"전남";407973
1103;6;3;"202007";"경북";623941
1104;6;3;"202007";"경남";827946
1105;6;3;"202007";"제주";260131
1106;6;6;"202007";"서울";989
1107;6;6;"202007";"부산";263
1108;6;6;"202007";"대구";251
1109;6;6;"202007";"인천";260
1110;6;6;"202007";"광주";105
1111;6;6;"202007";"대전";125
1112;6;6;"202007";"울산";66
1113;6;6;"202007";"세종";19
1114;6;6;"202007";"경기";1309
1115;6;6;"202007";"강원";128
1116;6;6;"202007";"충북";145
1117;6;6;"202007";"충남";188
1118;6;6;"202007";"전북";149
1119;6;6;"202007";"전남";162
1120;6;6;"202007";"경북";250
1121;6;6;"202007";"경남";256
1122;6;6;"202007";"제주";71
1123;6;5;"202007";"서울";2226
1124;6;5;"202007";"부산";691
1125;6;5;"202007";"대구";672
1126;6;5;"202007";"인천";821
1127;6;5;"202007";"광주";312
1128;6;5;"202007";"대전";410
1129;6;5;"202007";"울산";297
1130;6;5;"202007";"세종";89
1131;6;5;"202007";"경기";4212
1132;6;5;"202007";"강원";766
1133;6;5;"202007";"충북";660
1134;6;5;"202007";"충남";902
1135;6;5;"202007";"전북";792
1136;6;5;"202007";"전남";803
1137;6;5;"202007";"경북";1172
1138;6;5;"202007";"경남";1091
1139;6;5;"202007";"제주";325
1140;6;11;"202007";"서울";17
1141;6;11;"202007";"부산";5
1142;6;11;"202007";"대구";1
1143;6;11;"202007";"인천";9
1144;6;11;"202007";"광주";0
1145;6;11;"202007";"대전";3
1146;6;11;"202007";"울산";2
1147;6;11;"202007";"세종";0
1148;6;11;"202007";"경기";19
1149;6;11;"202007";"강원";1
1150;6;11;"202007";"충북";0
1151;6;11;"202007";"충남";5
1152;6;11;"202007";"전북";1
1153;6;11;"202007";"전남";2
1154;6;11;"202007";"경북";4
1155;6;11;"202007";"경남";1
1156;6;11;"202007";"제주";0
1157;7;3;"202007";"서울";723330
1158;7;3;"202007";"부산";349538
1159;7;3;"202007";"대구";290862
1160;7;3;"202007";"인천";453052
1161;7;3;"202007";"광주";167833
1162;7;3;"202007";"대전";156886
1163;7;3;"202007";"울산";148286
1164;7;3;"202007";"세종";44093
1165;7;3;"202007";"경기";1468842
1166;7;3;"202007";"강원";192886
1167;7;3;"202007";"충북";202132
1168;7;3;"202007";"충남";268346
1169;7;3;"202007";"전북";225267
1170;7;3;"202007";"전남";258364
1171;7;3;"202007";"경북";316608
1172;7;3;"202007";"경남";406593
1173;7;3;"202007";"제주";159273
1174;7;6;"202007";"서울";84485
1175;7;6;"202007";"부산";34936
1176;7;6;"202007";"대구";25079
1177;7;6;"202007";"인천";43183
1178;7;6;"202007";"광주";16578
1179;7;6;"202007";"대전";16887
1180;7;6;"202007";"울산";12453
1181;7;6;"202007";"세종";3659
1182;7;6;"202007";"경기";176114
1183;7;6;"202007";"강원";25939
1184;7;6;"202007";"충북";26643
1185;7;6;"202007";"충남";37913
1186;7;6;"202007";"전북";29252
1187;7;6;"202007";"전남";35442
1188;7;6;"202007";"경북";42678
1189;7;6;"202007";"경남";47022
1190;7;6;"202007";"제주";17060
1191;7;5;"202007";"서울";296923
1192;7;5;"202007";"부산";165751
1193;7;5;"202007";"대구";149424
1194;7;5;"202007";"인천";172013
1195;7;5;"202007";"광주";86193
1196;7;5;"202007";"대전";80801
1197;7;5;"202007";"울산";64744
1198;7;5;"202007";"세종";15465
1199;7;5;"202007";"경기";750636
1200;7;5;"202007";"강원";150526
1201;7;5;"202007";"충북";149706
1202;7;5;"202007";"충남";212070
1203;7;5;"202007";"전북";177948
1204;7;5;"202007";"전남";231438
1205;7;5;"202007";"경북";303237
1206;7;5;"202007";"경남";276790
1207;7;5;"202007";"제주";75147
1208;7;11;"202007";"서울";8407
1209;7;11;"202007";"부산";10627
1210;7;11;"202007";"대구";3201
1211;7;11;"202007";"인천";7234
1212;7;11;"202007";"광주";2785
1213;7;11;"202007";"대전";2581
1214;7;11;"202007";"울산";2874
1215;7;11;"202007";"세종";393
1216;7;11;"202007";"경기";18821
1217;7;11;"202007";"강원";3288
1218;7;11;"202007";"충북";4196
1219;7;11;"202007";"충남";4900
1220;7;11;"202007";"전북";3934
1221;7;11;"202007";"전남";7117
1222;7;11;"202007";"경북";8071
1223;7;11;"202007";"경남";8176
1224;7;11;"202007";"제주";1345
1225;11;3;"202007";"서울";225671
1226;11;3;"202007";"부산";109670
1227;11;3;"202007";"대구";105282
1228;11;3;"202007";"인천";122551
1229;11;3;"202007";"광주";83140
1230;11;3;"202007";"대전";65061
1231;11;3;"202007";"울산";34578
1232;11;3;"202007";"세종";11559
1233;11;3;"202007";"경기";363852
1234;11;3;"202007";"강원";54494
1235;11;3;"202007";"충북";64794
1236;11;3;"202007";"충남";80555
1237;11;3;"202007";"전북";88339
1238;11;3;"202007";"전남";98092
1239;11;3;"202007";"경북";117322
1240;11;3;"202007";"경남";125041
1241;11;3;"202007";"제주";58278
1242;11;6;"202007";"서울";14353
1243;11;6;"202007";"부산";4471
1244;11;6;"202007";"대구";3143
1245;11;6;"202007";"인천";4095
1246;11;6;"202007";"광주";1880
1247;11;6;"202007";"대전";1828
1248;11;6;"202007";"울산";1212
1249;11;6;"202007";"세종";269
1250;11;6;"202007";"경기";16962
1251;11;6;"202007";"강원";1875
1252;11;6;"202007";"충북";1873
1253;11;6;"202007";"충남";2280
1254;11;6;"202007";"전북";2191
1255;11;6;"202007";"전남";2752
1256;11;6;"202007";"경북";3688
1257;11;6;"202007";"경남";4806
1258;11;6;"202007";"제주";1736
1259;11;5;"202007";"서울";24839
1260;11;5;"202007";"부산";5356
1261;11;5;"202007";"대구";5309
1262;11;5;"202007";"인천";8336
1263;11;5;"202007";"광주";3010
1264;11;5;"202007";"대전";2555
1265;11;5;"202007";"울산";1919
1266;11;5;"202007";"세종";377
1267;11;5;"202007";"경기";32182
1268;11;5;"202007";"강원";4061
1269;11;5;"202007";"충북";3322
1270;11;5;"202007";"충남";4373
1271;11;5;"202007";"전북";4060
1272;11;5;"202007";"전남";4792
1273;11;5;"202007";"경북";6567
1274;11;5;"202007";"경남";7929
1275;11;5;"202007";"제주";3412
1276;11;11;"202007";"서울";95
1277;11;11;"202007";"부산";12
1278;11;11;"202007";"대구";15
1279;11;11;"202007";"인천";21
1280;11;11;"202007";"광주";9
1281;11;11;"202007";"대전";9
1282;11;11;"202007";"울산";2
1283;11;11;"202007";"세종";1
1284;11;11;"202007";"경기";60
1285;11;11;"202007";"강원";8
1286;11;11;"202007";"충북";8
1287;11;11;"202007";"충남";24
1288;11;11;"202007";"전북";11
1289;11;11;"202007";"전남";12
1290;11;11;"202007";"경북";20
1291;11;11;"202007";"경남";16
1292;11;11;"202007";"제주";1
1293;8;3;"202007";"서울";0
1294;8;3;"202007";"부산";0
1295;8;3;"202007";"대구";0
1296;8;3;"202007";"인천";0
1297;8;3;"202007";"광주";0
1298;8;3;"202007";"대전";0
1299;8;3;"202007";"울산";0
1300;8;3;"202007";"세종";0
1301;8;3;"202007";"경기";0
1302;8;3;"202007";"강원";0
1303;8;3;"202007";"충북";0
1304;8;3;"202007";"충남";0
1305;8;3;"202007";"전북";0
1306;8;3;"202007";"전남";0
1307;8;3;"202007";"경북";0
1308;8;3;"202007";"경남";0
1309;8;3;"202007";"제주";0
1310;8;6;"202007";"서울";0
1311;8;6;"202007";"부산";0
1312;8;6;"202007";"대구";0
1313;8;6;"202007";"인천";0
1314;8;6;"202007";"광주";0
1315;8;6;"202007";"대전";0
1316;8;6;"202007";"울산";0
1317;8;6;"202007";"세종";0
1318;8;6;"202007";"경기";0
1319;8;6;"202007";"강원";0
1320;8;6;"202007";"충북";0
1321;8;6;"202007";"충남";0
1322;8;6;"202007";"전북";0
1323;8;6;"202007";"전남";0
1324;8;6;"202007";"경북";0
1325;8;6;"202007";"경남";0
1326;8;6;"202007";"제주";0
1327;8;5;"202007";"서울";0
1328;8;5;"202007";"부산";0
1329;8;5;"202007";"대구";0
1330;8;5;"202007";"인천";0
1331;8;5;"202007";"광주";0
1332;8;5;"202007";"대전";0
1333;8;5;"202007";"울산";0
1334;8;5;"202007";"세종";0
1335;8;5;"202007";"경기";0
1336;8;5;"202007";"강원";0
1337;8;5;"202007";"충북";0
1338;8;5;"202007";"충남";0
1339;8;5;"202007";"전북";0
1340;8;5;"202007";"전남";0
1341;8;5;"202007";"경북";0
1342;8;5;"202007";"경남";1
1343;8;5;"202007";"제주";0
1344;8;11;"202007";"서울";0
1345;8;11;"202007";"부산";0
1346;8;11;"202007";"대구";0
1347;8;11;"202007";"인천";0
1348;8;11;"202007";"광주";0
1349;8;11;"202007";"대전";0
1350;8;11;"202007";"울산";0
1351;8;11;"202007";"세종";0
1352;8;11;"202007";"경기";0
1353;8;11;"202007";"강원";0
1354;8;11;"202007";"충북";0
1355;8;11;"202007";"충남";0
1356;8;11;"202007";"전북";0
1357;8;11;"202007";"전남";0
1358;8;11;"202007";"경북";0
1359;8;11;"202007";"경남";0
1360;8;11;"202007";"제주";0
1361;1;3;"202007";"서울";18198
1362;1;3;"202007";"부산";3782
1363;1;3;"202007";"대구";11265
1364;1;3;"202007";"인천";3727
1365;1;3;"202007";"광주";2787
1366;1;3;"202007";"대전";3063
1367;1;3;"202007";"울산";1977
1368;1;3;"202007";"세종";1047
1369;1;3;"202007";"경기";15546
1370;1;3;"202007";"강원";2921
1371;1;3;"202007";"충북";3088
1372;1;3;"202007";"충남";3881
1373;1;3;"202007";"전북";2635
1374;1;3;"202007";"전남";4310
1375;1;3;"202007";"경북";4802
1376;1;3;"202007";"경남";4592
1377;1;3;"202007";"제주";18756
1378;1;6;"202007";"서울";155
1379;1;6;"202007";"부산";133
1380;1;6;"202007";"대구";32
1381;1;6;"202007";"인천";26
1382;1;6;"202007";"광주";20
1383;1;6;"202007";"대전";10
1384;1;6;"202007";"울산";0
1385;1;6;"202007";"세종";4
1386;1;6;"202007";"경기";357
1387;1;6;"202007";"강원";21
1388;1;6;"202007";"충북";24
1389;1;6;"202007";"충남";21
1390;1;6;"202007";"전북";6
1391;1;6;"202007";"전남";8
1392;1;6;"202007";"경북";67
1393;1;6;"202007";"경남";93
1394;1;6;"202007";"제주";118
1395;1;5;"202007";"서울";1647
1396;1;5;"202007";"부산";300
1397;1;5;"202007";"대구";1157
1398;1;5;"202007";"인천";187
1399;1;5;"202007";"광주";155
1400;1;5;"202007";"대전";131
1401;1;5;"202007";"울산";142
1402;1;5;"202007";"세종";2
1403;1;5;"202007";"경기";581
1404;1;5;"202007";"강원";83
1405;1;5;"202007";"충북";156
1406;1;5;"202007";"충남";183
1407;1;5;"202007";"전북";207
1408;1;5;"202007";"전남";123
1409;1;5;"202007";"경북";317
1410;1;5;"202007";"경남";198
1411;1;5;"202007";"제주";1230
1412;1;11;"202007";"서울";3
1413;1;11;"202007";"부산";1
1414;1;11;"202007";"대구";0
1415;1;11;"202007";"인천";0
1416;1;11;"202007";"광주";0
1417;1;11;"202007";"대전";0
1418;1;11;"202007";"울산";0
1419;1;11;"202007";"세종";4
1420;1;11;"202007";"경기";24
1421;1;11;"202007";"강원";0
1422;1;11;"202007";"충북";0
1423;1;11;"202007";"충남";2
1424;1;11;"202007";"전북";0
1425;1;11;"202007";"전남";3
1426;1;11;"202007";"경북";6
1427;1;11;"202007";"경남";3
1428;1;11;"202007";"제주";1
1429;19;3;"202007";"서울";0
1430;19;3;"202007";"부산";0
1431;19;3;"202007";"대구";0
1432;19;3;"202007";"인천";0
1433;19;3;"202007";"광주";0
1434;19;3;"202007";"대전";0
1435;19;3;"202007";"울산";0
1436;19;3;"202007";"세종";0
1437;19;3;"202007";"경기";0
1438;19;3;"202007";"강원";0
1439;19;3;"202007";"충북";0
1440;19;3;"202007";"충남";0
1441;19;3;"202007";"전북";0
1442;19;3;"202007";"전남";0
1443;19;3;"202007";"경북";0
1444;19;3;"202007";"경남";0
1445;19;3;"202007";"제주";0
1446;19;6;"202007";"서울";0
1447;19;6;"202007";"부산";0
1448;19;6;"202007";"대구";0
1449;19;6;"202007";"인천";0
1450;19;6;"202007";"광주";0
1451;19;6;"202007";"대전";0
1452;19;6;"202007";"울산";0
1453;19;6;"202007";"세종";0
1454;19;6;"202007";"경기";0
1455;19;6;"202007";"강원";0
1456;19;6;"202007";"충북";0
1457;19;6;"202007";"충남";0
1458;19;6;"202007";"전북";0
1459;19;6;"202007";"전남";0
1460;19;6;"202007";"경북";0
1461;19;6;"202007";"경남";0
1462;19;6;"202007";"제주";0
1463;19;5;"202007";"서울";0
1464;19;5;"202007";"부산";0
1465;19;5;"202007";"대구";0
1466;19;5;"202007";"인천";0
1467;19;5;"202007";"광주";0
1468;19;5;"202007";"대전";0
1469;19;5;"202007";"울산";0
1470;19;5;"202007";"세종";0
1471;19;5;"202007";"경기";0
1472;19;5;"202007";"강원";0
1473;19;5;"202007";"충북";0
1474;19;5;"202007";"충남";0
1475;19;5;"202007";"전북";0
1476;19;5;"202007";"전남";0
1477;19;5;"202007";"경북";0
1478;19;5;"202007";"경남";0
1479;19;5;"202007";"제주";0
1480;19;11;"202007";"서울";0
1481;19;11;"202007";"부산";1
1482;19;11;"202007";"대구";0
1483;19;11;"202007";"인천";0
1484;19;11;"202007";"광주";0
1485;19;11;"202007";"대전";0
1486;19;11;"202007";"울산";0
1487;19;11;"202007";"세종";0
